iteration,w_E,w_A,w_En,w_L,U_A,U_B,U_C,ranking_preserved
4025,0.4289046326775918,0.24615515278071018,0.1836818921914014,0.14125832235029667,0.8874792875773896,0.5939625403997718,0.23865780937692918,True
4026,0.427557193162215,0.23071192115733893,0.17617775831788698,0.16555312736255906,0.8877266844527042,0.5906552077805888,0.23555142317577063,True
4027,0.4068660313152838,0.25713322322421367,0.20144430350677697,0.13455644195372563,0.8871336469438128,0.5969479068284725,0.24319280734050458,True
4028,0.4268169304032829,0.27991526390963106,0.15483287068799217,0.13843493499909373,0.886249079815958,0.5915682411492469,0.2347122904716877,True
4029,0.33432775169530876,0.2840987785371665,0.2221822728610366,0.15939119690648818,0.8857023216698369,0.5981055368726338,0.24849664899893528,True
4030,0.38417797846660157,0.30874130411993106,0.16978095502318669,0.13729976239028088,0.8851349689767206,0.5942123936329835,0.2395796233356328,True
4031,0.3925109015273294,0.26183093011972514,0.21626120556989883,0.12939696278304663,0.8870113093177233,0.5992881674296339,0.24669934716945463,True
4032,0.3976359035098387,0.2551775643594785,0.16856199067103678,0.17862454145964607,0.8865974035551274,0.5892840338927066,0.2350831623479902,True
4033,0.39402138016193045,0.23165682516939395,0.2030145630325877,0.17130723163608785,0.8875749644209088,0.593455533102786,0.2410673333052202,True
4034,0.44539660219421234,0.2148097713399596,0.1685306318907807,0.17126299457504718,0.8882657322908281,0.5888501974186452,0.2328618266266911,True
4035,0.4079876394029314,0.2364872159825304,0.17587863270306298,0.1796465119114753,0.8872962646972963,0.5896059748509719,0.23547322958260758,True
4036,0.4550385272721501,0.2319682940124813,0.17497961106122017,0.13801356765414846,0.888085153142885,0.5928116621513749,0.2360782410893249,True
4037,0.41048742344717143,0.24095677907448193,0.20359178243065604,0.1449640150476906,0.8876029834229027,0.5959349801169804,0.24241325018018484,True
4038,0.3822596863392161,0.24981062297576337,0.1973638285476494,0.1705658621373712,0.8868908127611064,0.5932984498073107,0.24098619782973343,True
4039,0.3403585059010729,0.2724736445370358,0.21956662899404378,0.16760122056784757,0.8860335645702492,0.5968137064610425,0.24704895775575203,True
4040,0.38267373922146103,0.24627366889473393,0.23018785588686386,0.14086473599694121,0.8874277380418207,0.5996303552453024,0.2483903650549695,True
4041,0.36356964268924025,0.22593187922515057,0.22715458402927372,0.18334389405633544,0.8875914930106998,0.5952402781810849,0.24546267634175345,True
4042,0.36042061624965355,0.29254083906975065,0.22273617760309086,0.12430236707750483,0.8858923397371532,0.6012807804943527,0.2500096778070004,True
4043,0.3891559290168502,0.20894238371877397,0.23562987919926337,0.16627180806511255,0.8884898415213668,0.59723719712906,0.2466574791169657,True
4044,0.4066886008054088,0.2538167533578623,0.17296520795060608,0.16652943788612273,0.8868231513159729,0.5907790158301072,0.2362305028948808,True
4045,0.4403701568974469,0.25797154082273216,0.18599491336417176,0.11566338891564923,0.8873970769840752,0.5966551726060195,0.24049703336485426,True
4046,0.3551080309397557,0.23395960413017497,0.2272276613494282,0.1837047035806412,0.8872758948905387,0.5954255484502857,0.24594651863463782,True
4047,0.474325852879189,0.21872190434516656,0.18303446445802513,0.12391777831761928,0.8887955000406246,0.5946085328827011,0.23733207972651293,True
4048,0.4311138262592264,0.25068417989195874,0.17889817396331817,0.13930381988549662,0.8873384983344603,0.5936605427468312,0.23797784807906053,True
4049,0.43241909160312836,0.23779329402499205,0.18441458447253156,0.14537302989934808,0.8877409585190493,0.5934974874893411,0.23820827256161262,True
4050,0.37309140924423745,0.26538900716079694,0.19161366114265221,0.16990592245231337,0.886305091396658,0.5930564779190985,0.24072893513027757,True
4051,0.39524064222765437,0.243593517822393,0.22712200543138053,0.13404383451857216,0.8876352524626792,0.5997522758726449,0.24776432749806662,True
4052,0.42557774293936496,0.201871410658944,0.22099706080454426,0.15155378559714675,0.8889964710241579,0.5964962198386626,0.24355508800177667,True
4053,0.38001474932361856,0.21526011855997734,0.2329029249454052,0.1718222071709988,0.8881670538967367,0.5966118136034879,0.24632224994579505,True
4054,0.41179116854051245,0.23535859767718748,0.20387867263972403,0.14897156114257595,0.8877599470135386,0.5954957372808852,0.2420377976110192,True
4055,0.3652786340335389,0.25683767307710736,0.20512953998887645,0.17275415290047724,0.8865782347585127,0.5942390910841268,0.2429709296767415,True
4056,0.37245369618180557,0.23303192872276335,0.22838658113359644,0.1661277939618345,0.8875693337437471,0.5969904447920185,0.24658168164547306,True
4057,0.36164595601859434,0.29336571393799765,0.17241043265740055,0.1725778973860075,0.8852064699933073,0.5912290383053028,0.2383141448696043,True
4058,0.3652459665703818,0.25361046178705005,0.24958862072350815,0.13155495091906005,0.8872593559669366,0.6029355301571504,0.2531174238155773,True
4059,0.43278388152112635,0.23762352825432098,0.1608576230086143,0.16873496721593834,0.8874301264393226,0.5887150867404823,0.23268112932601998,True
4060,0.3898101929734276,0.27530436396381897,0.21936163674574996,0.11552380631700333,0.8866915137163399,0.6011528247104936,0.2485027454934436,True
4061,0.392533762904804,0.25314159507298106,0.21966660186782924,0.13465804015438568,0.8872657157717944,0.5990439337760805,0.24675943327533884,True
4062,0.38237603229640404,0.28156788160545576,0.17391957095748714,0.16213651514065305,0.8858144406852358,0.5919692276937663,0.23819354503372045,True
4063,0.4357578097298097,0.22921877954732764,0.19282128445500668,0.14220212626785594,0.8881094563383244,0.5945567176378619,0.23953504656647695,True
4064,0.4100795547153068,0.20421308473235894,0.22095390319008712,0.16475345736224722,0.888711604241675,0.5954634553973712,0.24334880547367674,True
4065,0.3392659499738533,0.29442240404254816,0.24132514079823164,0.12498650518536687,0.8857884648243075,0.6035240350747391,0.25398759496571993,True
4066,0.452301256151386,0.21840856647406884,0.2042611080108644,0.12502906936368063,0.8887671539252121,0.5970796741809734,0.24171950373940465,True
4067,0.39104053782776316,0.24652190239725538,0.20668508879849504,0.15575247097648637,0.8872255172539891,0.5955635383668992,0.2431155401232132,True
4068,0.3660672953003966,0.29294925384396403,0.20042025593712387,0.14056319491851557,0.885662357103119,0.597248671167786,0.24495730940531701,True
4069,0.3525611534772666,0.30112036581443574,0.22015834145001723,0.12616013925828043,0.8855363769734187,0.6010358168949871,0.24993438697833442,True
4070,0.4375525961813667,0.2573037059471357,0.16928778508650516,0.13585591278499232,0.8871444041493791,0.5929507292278318,0.23645206161169285,True
4071,0.41482825550698443,0.25446148629204296,0.18736971942493072,0.14334053877604197,0.8871234659937371,0.5944509014729391,0.23986948189113858,True
4072,0.3627132530260972,0.2774475728246222,0.20772204683775305,0.15211712731152763,0.8860828858421192,0.596782849625891,0.2452654522324889,True
4073,0.37517403348111256,0.2736732994420877,0.20078105723330514,0.1503716098434947,0.8862623150258188,0.5959891362486578,0.2436353112757787,True
4074,0.3583947351772167,0.30726736308144287,0.18457026778446203,0.1497676339568783,0.8849914918398714,0.5949383071215408,0.242263534697754,True
4075,0.3648606879598514,0.28144359402676417,0.20291427197341594,0.1507814460399685,0.8859536046357507,0.5964132592018595,0.24453296105743216,True
4076,0.42371602506696726,0.2541733142332121,0.1856828180700429,0.13642784262977775,0.8872383391285007,0.5948088164517542,0.2396762196808493,True
4077,0.41137560013336627,0.25681100352207537,0.18795841304676567,0.14385498329779262,0.8870244322482115,0.5945401425715793,0.24011917842934086,True
4078,0.4191302886131599,0.26784920830154973,0.15052025778552344,0.162500245299767,0.8863657379679767,0.5887530699672673,0.23247948696608048,True
4079,0.42193731415469987,0.2529519998965351,0.18834570611887788,0.1367649798298872,0.8872775446778793,0.5950721751427125,0.24015123235030078,True
4080,0.4286274908242467,0.25358384207098295,0.1681904465807528,0.14959822052401753,0.8870869652417583,0.5915899193018931,0.2356509552311622,True
4081,0.3579453997913874,0.26088145884742125,0.21594232607067756,0.16523081529051378,0.8865205281839044,0.5962724056678775,0.2456623450996766,True
4082,0.3856996755983673,0.235481610522051,0.20304814280076194,0.1757705710788198,0.8873613873706933,0.5931900345547889,0.24118815478970893,True
4083,0.42393984247776656,0.2511742544038045,0.19852353774153714,0.12636236537689177,0.8874879208505364,0.5971163505558337,0.2424369575040453,True
4084,0.35447462680846026,0.3034035253757272,0.20989866337157637,0.13222318444423628,0.8853704856171217,0.5993522946530808,0.2477723164332046,True
4085,0.41417548722190306,0.27320093922892563,0.1895182598607914,0.12310531368837986,0.8866949785172733,0.5968597494290233,0.24194968774405157,True
4086,0.4247337328455002,0.20657591827620145,0.19707175610082325,0.17161859277747518,0.888546276002207,0.5920660679924896,0.23832517922009003,True
4087,0.46673297781216505,0.23056742809914854,0.15720369481184357,0.14549589927684276,0.8880492389173882,0.590006291408675,0.23209051425182678,True
4088,0.35894154510495474,0.2850976243335175,0.2137858915124203,0.1421749390491075,0.8859268469576744,0.5985329449142373,0.24724109484627835,True
4089,0.4196203096230188,0.2223043741487412,0.19155908772694458,0.16651622850129538,0.8880199230052177,0.5922227754920624,0.23823975953111598,True
4090,0.3659719368514197,0.2404698319745801,0.2399933464652654,0.15356488470873475,0.8874538064443418,0.5996223466016746,0.24976949480842736,True
4091,0.4039258061277708,0.2218930588627501,0.21076885647092175,0.16341227853855728,0.888059741650432,0.5947944787431714,0.24230751321390054,True
4092,0.40070641086762626,0.23702885411627977,0.19725567929839807,0.16500905571769592,0.8874666892648015,0.5934150061190099,0.2403446017121471,True
4093,0.41740865436084085,0.23908046927241827,0.19101076488617094,0.15250011148057,0.8875787546084318,0.5937421241409478,0.2394811111855346,True
4094,0.39296652515875147,0.2610261863555621,0.1860878694441405,0.159919419041546,0.8866270464724937,0.5930981142423815,0.23956958356321567,True
4095,0.4498215091744507,0.21837203790076318,0.21448199333614473,0.11732445958864147,0.8888704570998954,0.5989514587003939,0.24404904564697688,True
4096,0.41550192445532125,0.2482600609157663,0.1859489609752293,0.15028905365368314,0.8872623568021916,0.5935470140233479,0.23902638131218076,True
4097,0.39457990267172405,0.23163958016655994,0.2116558501291226,0.16212466703259348,0.8877010849607703,0.5952582931718975,0.24310572484176934,True
4098,0.39805121048756176,0.2988847246405937,0.1661575316071313,0.13690653326471316,0.8855257420323118,0.5935528474312626,0.2382460663975634,True
4099,0.3856337723379855,0.2575754855518259,0.20312655927741413,0.1536641828327744,0.8868331922014551,0.5955884973755564,0.24308325754627508,True
4100,0.433090304633211,0.2128595504321143,0.2106088463372707,0.1434412985974039,0.8887031602756031,0.596188757299887,0.2422457713736553,True
4101,0.41679489733705727,0.24051080229995409,0.19279819109705904,0.1498961092659295,0.8875598136955217,0.5942099036522899,0.2400060566294834,True
4102,0.430229917202201,0.2409898093722993,0.16765698774537816,0.16112328568012146,0.8874044545063602,0.5902522171094616,0.23449603994286736,True
4103,0.39359696815743717,0.2724009160544681,0.1868996775017385,0.14710243828635622,0.8863753865265792,0.5945446714211265,0.24074302818416748,True
4104,0.40153876676665673,0.27135281012944046,0.19727009588101432,0.12983832722288863,0.8866584197192755,0.5971963050761163,0.24328740136128518,True
4105,0.43149211425648226,0.24563524836678,0.1884367011125104,0.13443593626422728,0.8875944758394622,0.5950872186541526,0.23979417653061616,True
4106,0.4518685121960582,0.2215212483586548,0.1938272032144598,0.13278303623082732,0.8885444993328799,0.5952570190459198,0.2395272817908189,True
4107,0.3794742201829235,0.2254939525169155,0.2459497083400814,0.1490821189600797,0.888091764280898,0.600328529139244,0.2502368471115511,True
4108,0.4197192183746429,0.2690332939191267,0.1606967462380131,0.15055074146821731,0.8864844527518487,0.591000608067588,0.23498065829119472,True
4109,0.383288311166064,0.284213583556376,0.19352230485366972,0.13897580042389024,0.8860311223689906,0.5963197325098317,0.24303684466443046,True
4110,0.3652131250664861,0.28884576302741605,0.1771642682121403,0.1687768436939576,0.8854317216021942,0.5920019158788138,0.2391351885622287,True
4111,0.3743662617292021,0.28188071388510594,0.20909705818646782,0.134655966199224,0.8861672264456378,0.5985020441585694,0.2462618605978026,True
4112,0.356786697284965,0.2393102560060853,0.23215795493276836,0.1717450917761813,0.8872397102036846,0.5971455495312855,0.24759995319676925,True
4113,0.37890487273119944,0.26592797966184456,0.18016218791356226,0.17500495969339372,0.8862221494927236,0.5912632623971307,0.23823866744988093,True
4114,0.40357881837207416,0.26128577828343524,0.2084676008247118,0.12666780251977872,0.8870814179839708,0.5985551708307445,0.24510835839151823,True
4115,0.38146749753453274,0.3063146258276726,0.18155236755240062,0.13066550908539407,0.8853131046682535,0.5961223849089795,0.24206353315431733,True
4116,0.35567207147953944,0.26514114006357853,0.20703349435536667,0.1721532941015154,0.8862640696113289,0.5947324228032326,0.24387819333894029,True
4117,0.39231482126478473,0.23650029911811488,0.19770985769729374,0.17347502191980665,0.8873618944715673,0.5927588309078473,0.24019211672869145,True
4118,0.3483467855408547,0.2898315939471298,0.19763322558364124,0.16418839492837417,0.8854379908172942,0.5948843228721076,0.24358700863736985,True
4119,0.42617964212484954,0.23353437999006035,0.20661628571392424,0.13366969217116595,0.8880527267592823,0.5970413395748988,0.24289138284385184,True
4120,0.4201198972235872,0.2637869583740667,0.1917719200994548,0.12432122430289114,0.8870382781084044,0.5967907475872628,0.24182920366503588,True
4121,0.4101979251160985,0.25436746601359966,0.18090306488463012,0.1545315439856717,0.8869695931785405,0.5927431556318961,0.23822754466322227,True
4122,0.4181823069289933,0.24806891431114048,0.20555784520376752,0.12819093355609856,0.88757299859891,0.5977378544564962,0.2436750285338378,True
4123,0.4167869930932602,0.27245926930152636,0.17245556295105902,0.1382981746541544,0.8865192070845168,0.5935223263098658,0.23795354778981415,True
4124,0.39987596874318404,0.2565724914566555,0.21938546432281295,0.12416607547734737,0.8872880073276218,0.5999625429062629,0.24717247284957514,True
4125,0.4518904591104931,0.2159012658744249,0.16944292250596854,0.16276535250911356,0.888347690591581,0.5896889321124451,0.2333340895311193,True
4126,0.39684430781399854,0.28332238676191707,0.18517377619980877,0.1346595292242757,0.8861386103448798,0.5956414228333023,0.24134980905530948,True
4127,0.43774378109332324,0.22705892521251828,0.1956820442401567,0.13951524945400184,0.8882292472743546,0.5950691219958603,0.24007266006511077,True
4128,0.3810661445810468,0.28389451707285107,0.17416522246310248,0.16087411588299963,0.8857428532031723,0.5921627497765071,0.23841553067943125,True
4129,0.40310322028694506,0.24739391356579013,0.1937135086199703,0.15578935752729448,0.8872059964583905,0.5940119033711085,0.2404566320697049,True
4130,0.4467680006570655,0.2116919965422956,0.2204325560810161,0.12110744671962277,0.8890661065258445,0.599188865423774,0.24479811820153854,True
4131,0.41827372880361546,0.26451132623791884,0.18516243619724626,0.13205250876121946,0.886903905483205,0.595371805657141,0.2402943692529512,True
4132,0.3811875054608208,0.2339161022998099,0.23640086647979278,0.14849552575957659,0.8877857977450854,0.5994366844626317,0.2487582305788746,True
4133,0.42695675026709,0.27542220155072505,0.17423674356719962,0.1233843046149853,0.8866223758627091,0.5950430568476704,0.23888234325998736,True
4134,0.38857632109511964,0.29042798321626334,0.1934985710751156,0.1274971246135015,0.8859600983344392,0.5974223022643499,0.24369448502317878,True
4135,0.4387115326801559,0.22963953258337608,0.17215069587206627,0.15949823886440184,0.8878618803672764,0.5906388825955324,0.23480073256249456,True
4136,0.44541862066826116,0.23743805813718724,0.17548903602576066,0.14165428516879086,0.8878195895126151,0.59271382131417,0.23641735234489353,True
4137,0.3783153481957472,0.2640368398321856,0.19002272437207918,0.16762508759998798,0.8863927424607834,0.5930170199957449,0.24037426883712032,True
4138,0.4047133757928634,0.2721502263136961,0.20841892827656905,0.11471746961687136,0.886837686543209,0.5998129981850074,0.24604956962791957,True
4139,0.38948889001684994,0.278672747559333,0.1988011560752893,0.13303720634852775,0.8863267123522539,0.5973061148772093,0.2439613234098566,True
4140,0.4441590654307311,0.23759194219044538,0.16656019933484428,0.15168879304397914,0.8876759662484691,0.5908095436508435,0.23430529436520706,True
4141,0.4461214055897365,0.2508543933426622,0.16174072185904464,0.14128347920855686,0.8873222282715857,0.5914238473180122,0.23435316318150068,True
4142,0.4447051018577598,0.19676516563722318,0.2021359007919184,0.15639383171309876,0.8891438890416304,0.5936819895005787,0.23918750265916322,True
4143,0.42433447380936906,0.210888379612491,0.22811634030381858,0.13666080627432148,0.8888593403545558,0.5988171933318485,0.245958833580895,True
4144,0.38367981456581807,0.24347902073260916,0.2297859144522581,0.14305525024931473,0.887503916296436,0.5993294083851236,0.24808420510868495,True
4145,0.4191670046697089,0.2701106219505179,0.15181213480607866,0.15891023857369468,0.886329769234352,0.589263423713648,0.2329755170505107,True
4146,0.4424907582675765,0.18835057980767647,0.20222900272490998,0.16692965919983704,0.8893137402117728,0.5926090124198321,0.23843745331811297,True
4147,0.4100834080860151,0.22956779150139558,0.21147084036934155,0.14887796004324783,0.8879764747767432,0.5962742306486168,0.2432816034302316,True
4148,0.393297686514248,0.23850552752747672,0.21552862340992365,0.15266816254835155,0.8875706767250184,0.5966828709728591,0.2445645820988379,True
4149,0.3801540715505582,0.22213950510287594,0.2321661132712869,0.16554031007527895,0.8879945946932666,0.5972168773642089,0.2467379656593129,True
4150,0.41734146490146384,0.2503599540927008,0.19048428234510623,0.14181429866072903,0.8873009014680144,0.5948485437683253,0.24031495616108373,True
4151,0.4181849156330787,0.2099321227131491,0.23575062885381093,0.13613233279996131,0.8888954134588977,0.5997607727394448,0.2475102621766777,True
4152,0.34494749943043407,0.3038726938407501,0.2015725620401097,0.14960724468870631,0.8851057368227497,0.5969234972937989,0.24561750219288392,True
4153,0.3519651780055706,0.27623395561846537,0.19593246763469793,0.17586839874126606,0.8857933027740641,0.593366709388184,0.24212455334660718,True
4154,0.3877638305701315,0.2653192416795717,0.19328808727639712,0.1536288404738997,0.886545648290535,0.5945987306601123,0.2414897010956208,True
4155,0.40987985511599706,0.23394963867945542,0.20434215671326247,0.15182834949128496,0.8877717845077798,0.5952802845615265,0.24197791041124292,True
4156,0.3473238347248177,0.29192816147139267,0.1957692967537526,0.1649787070500369,0.8853474506561934,0.5946472991591775,0.24330224286789362,True
4157,0.40660375553419076,0.24349806050926112,0.19403748219289596,0.15586070176365227,0.8873551181937233,0.5939452158848137,0.24029062782854646,True
4158,0.36510701698294584,0.24090182361227344,0.23129256580148394,0.16269859360329672,0.8873124467660709,0.5978270576908559,0.24774460460847808,True
4159,0.44383674773915716,0.2613860931388968,0.15982866210268512,0.13494849701926076,0.8870107549219853,0.5919847420177978,0.23474208497670984,True
4160,0.3948758348927453,0.23980718848031202,0.2026861243226759,0.16263085230426674,0.8873882005166106,0.5943400021833992,0.2417050716474734,True
4161,0.417521638147533,0.2329091731968158,0.21383230680624526,0.13573688184940583,0.8880382482477536,0.5977288776214854,0.24430893716749827,True
4162,0.41214232320936717,0.269299293777803,0.16677284805821807,0.15178553495461178,0.8864490915618498,0.5916415671482907,0.2362343441966837,True
4163,0.43559272606058996,0.24102252998769408,0.16161925108557187,0.16176549286614408,0.8874005810990347,0.5894689080436356,0.2332202779827681,True
4164,0.4002657425610305,0.22944529536154143,0.21835256682442772,0.1519363952530004,0.8879283492351634,0.5968525117824778,0.24463396034931031,True
4165,0.3469854082495293,0.30995677536395577,0.18654799643510225,0.15650981995141267,0.8847860136568182,0.594691328108502,0.24266481367047635,True
4166,0.4199109927785282,0.20811147588608578,0.21563256372486383,0.1563449676105221,0.8886908605455004,0.5956119693972819,0.24268359509570261,True
4167,0.37539879054673414,0.23787742312011417,0.22240104077924946,0.1643227455539024,0.8874154780218502,0.596538706028801,0.24566567347847187,True
4168,0.3552041209544992,0.2489929966712865,0.21164172414639906,0.1841611582278152,0.8867059482139273,0.5938863782612773,0.24357357838397728,True
4169,0.42398778659600467,0.22452884078865712,0.21723601040421436,0.13424736221112396,0.8883801525038907,0.5980486328232928,0.24455922188177404,True
4170,0.3745537990941247,0.26900653812098674,0.1942617772905996,0.1621778854942889,0.8862761349599382,0.5941068903089377,0.2416945378227406,True
4171,0.3715459610607541,0.2694224376351006,0.22776062664022498,0.1312709746639202,0.8866773129422274,0.6007213906692088,0.24950568987398353,True
4172,0.3958691301824737,0.26855437383852104,0.17021666208946454,0.16535983388954087,0.886274019609957,0.5909209767969112,0.23656326193299435,True
4173,0.41191208126167833,0.21426483391178214,0.22870136342559683,0.14512172140094287,0.8886035774677086,0.5982775611520471,0.24606622224146452,True
4174,0.3602249715826096,0.2270828252644296,0.230497115992678,0.18219508716028282,0.8875601484637728,0.5957693118466386,0.24625875562284746,True
4175,0.41553398114631407,0.22701138822922678,0.18353062260633018,0.17392400801812888,0.8877380316150966,0.5907609118605622,0.23665377006019936,True
4176,0.3964345400479679,0.25355943010343196,0.19539926899307,0.15460676085553005,0.8869832607198469,0.5944718432961693,0.24120590729359367,True
4177,0.42309549187153284,0.254190564530336,0.17319153777935017,0.14952240581878096,0.8870589631088739,0.5922174294794066,0.23673376599370044,True
4178,0.41602311977516915,0.2690095736872414,0.17842860905734648,0.13653869748024305,0.8866716470764221,0.5943021177822323,0.2390409248075881,True
4179,0.41097484450770577,0.2309921733271459,0.2135102016679517,0.14452278049719655,0.8879832727610011,0.5969166686826681,0.2439034864973237,True
4180,0.37722433464859206,0.2820172348487881,0.203320146370562,0.13743828413205783,0.8861275223629838,0.597576641041563,0.2449921851764271,True
4181,0.425015666432906,0.2299763790425086,0.22054731601183647,0.12446063851274905,0.8883100544037232,0.5993959971898298,0.24582478776883265,True
4182,0.4333397924939661,0.265146310179646,0.15848390708232046,0.14302999024406743,0.8867479414769933,0.5912525142068178,0.23447884415505924,True
4183,0.40747957670310797,0.23949217040235546,0.18351540878916478,0.16951284410537187,0.8873207534673272,0.5914430605375568,0.23750589601799263,True
4184,0.3839649899023012,0.2635287234718895,0.20231863742911793,0.1501876491966913,0.8866552782043303,0.5959299996844003,0.24335745149944857,True
4185,0.4006579084061578,0.24310243957150324,0.2121790476650822,0.14406060435725673,0.887523636414614,0.5971045268219312,0.24435793879742804,True
4186,0.3549445497085413,0.2760661015036876,0.17982798816263545,0.18916136062513567,0.8856222566686075,0.5903166259123825,0.23841119725509888,True
4187,0.4210236765798876,0.25409004771570826,0.174811195152054,0.15007508055235008,0.887052868585574,0.5923654638171854,0.23705204794209123,True
4188,0.37455970393363974,0.26736355072765017,0.20821644645547557,0.14986029888323463,0.8865052260644345,0.5967697356587582,0.24482613239250292,True
4189,0.3674103266756928,0.2574597201932511,0.20074497165637248,0.1743849814746836,0.886535150987273,0.5935896673504921,0.24205038902428133,True
4190,0.4423582303325614,0.2635699533479635,0.17726196106300823,0.11680985525646688,0.887173769235628,0.5956468205420569,0.23897660671335563,True
4191,0.42606364680647496,0.27235924116747506,0.15489609321017211,0.146681018815878,0.8864195168844601,0.5907023712811227,0.23406549300858254,True
4192,0.3808941275284793,0.21090447347779068,0.23544127465510425,0.17276012433862584,0.8883186654125794,0.5967300950691523,0.24656938111165408,True
4193,0.4482145934625046,0.20136012379117282,0.18723825087131893,0.16318703187500366,0.8888831743978518,0.5914359632188626,0.2361754906537613,True
4194,0.4301169380762779,0.24464987174848743,0.20231938460865567,0.12291380556657905,0.8877865207452392,0.5976926865002108,0.24292958440202883,True
4195,0.4205190701115431,0.2878032261627024,0.16124973653932737,0.130427967186427,0.886054941495412,0.5932077354775472,0.2367264872286341,True
4196,0.4161455093372962,0.26452988102814984,0.19364165623878665,0.12568295339576738,0.8869873910213141,0.5969240611882505,0.24222929369515298,True
4197,0.42686022147749314,0.21810200999329693,0.20572693058196842,0.1493108379472416,0.8884196666956303,0.5952484757370842,0.2413882185513649,True
4198,0.38209429876186307,0.2544736675611338,0.21181150370399032,0.15162052997301273,0.8869732986789098,0.596729076907647,0.24476512326291586,True
4199,0.4105702149538975,0.24442106997671587,0.19505178398490142,0.14995693108448513,0.8874052635546937,0.5945782398219599,0.24070802217769588,True
4200,0.40175161066361675,0.24975808536093774,0.18107494298389307,0.16741536099155255,0.886957731660154,0.5915839587382857,0.23766054149438864,True
4201,0.35362626680663833,0.30140041297885767,0.2175891352448817,0.1273841849696224,0.8855104405923813,0.6006309887081234,0.249383109663819,True
4202,0.3968147893526201,0.2202623736524766,0.21861124258648312,0.1643115944084202,0.8881006080266101,0.5956282897581757,0.24382586264237055,True
4203,0.4122084017425702,0.23245685365551205,0.2114089690746312,0.1439257755272865,0.8879378538396441,0.5967489951905023,0.2435669197137663,True
4204,0.43070842699725853,0.20224159892885757,0.21753022392753033,0.14951975014635369,0.8890160614144598,0.5962534648537374,0.24290474476632812,True
4205,0.34839994670704594,0.2834112734635704,0.2032129616955538,0.1649758181338299,0.8856681496546023,0.595330327057088,0.24435046648778033,True
4206,0.35110471788724756,0.27926322757885963,0.23743265784435302,0.1321993966895399,0.8862724036538253,0.6020689779018353,0.25208826006837154,True
4207,0.42077235295338117,0.25240546990524904,0.17323718585672182,0.1535849912846481,0.887068047651123,0.5918423541217559,0.23653345182265453,True
4208,0.34034022865323077,0.2819034789640644,0.2288918382241193,0.14886445415858546,0.8859345962449542,0.5997291760114757,0.25003614038371846,True
4209,0.4006311458857503,0.23987038549057763,0.18736500765355976,0.17213346097011226,0.8872631692899909,0.5917030556237272,0.23826578351336816,True
4210,0.3871862405076612,0.2522781058972487,0.1931767772858881,0.167358876309202,0.8868474559904236,0.5931189806844795,0.2403401325348842,True
4211,0.46261073530526436,0.22236303089948,0.18532110349631892,0.12970513029893668,0.8885669607030947,0.5945020856051215,0.23787888600027515,True
4212,0.3596991462167246,0.2504859778681183,0.23111002379303303,0.15870485212212396,0.8870011388772561,0.5983801599632526,0.2483787332312839,True
4213,0.3428322104154403,0.27394154850793867,0.2333637020317589,0.14986253904486208,0.8862224786523131,0.599984058540913,0.2504710320112838,True
4214,0.3716740020931211,0.28599054308962957,0.16753432279980832,0.17480113201744105,0.8854642394868657,0.5902659011922227,0.23679984706323368,True
4215,0.43514671640352676,0.2800867658240183,0.162115936259497,0.12265058151295787,0.8864666922070977,0.5937553506555441,0.23664653878199257,True
4216,0.43652579004927977,0.23507853382290514,0.18176249768422956,0.14663317844358542,0.8878303071724915,0.5930027403862168,0.2374605213034371,True
4217,0.33273566694193907,0.26707042933683756,0.23801182024550704,0.1621820834757163,0.8863012461068631,0.5993553949441044,0.25071893210825785,True
4218,0.38324498745081403,0.28776796272252875,0.20903748422198565,0.11994956560467156,0.8861564288515854,0.5998578411796984,0.24697486018969161,True
4219,0.4382979475300549,0.21131665179439038,0.18937013083066873,0.16101526984488587,0.8885280138243423,0.5921287940795611,0.23726881628692875,True
4220,0.39175214978129075,0.22523786525179718,0.23144556144084208,0.15156442352607002,0.8880815524744211,0.598360809588412,0.24712826795965606,True
4221,0.39731010543267475,0.22167111060056288,0.2106909600527649,0.17032782391399734,0.8879665405877398,0.5942094944152188,0.2421016622249489,True
4222,0.3610229684437742,0.30131014907416936,0.18652663842588738,0.15114024405616908,0.8851992471359317,0.5949091576544808,0.24228268088396032,True
4223,0.40559553202557225,0.23725360771251344,0.17852680236932214,0.1786240578925922,0.8872787064455042,0.5900306273012824,0.2360981415638483,True
4224,0.3964312159013868,0.26579202319758904,0.20821829579350945,0.12955846510751476,0.8868649950116259,0.5984025026869474,0.24525074896024662,True
4225,0.37241348092684523,0.2193728309097065,0.22095635020748414,0.1872573379559642,0.887794329993606,0.5939987008879236,0.2436776429676146,True
4226,0.38136580810485987,0.2311057776456505,0.20506457291866656,0.18246384133082302,0.8874295949725821,0.5927703386924144,0.2411782715565401,True
4227,0.3907366204445421,0.27120849680940984,0.19623311156870452,0.14182177117734343,0.8864886569728005,0.5960795572447766,0.24275656233420045,True
4228,0.37783409462111617,0.26782921850987645,0.21318025703232726,0.14115642983668017,0.8866098077353478,0.5981000723443105,0.24611280269602795,True
4229,0.42010588784914077,0.24768834843428772,0.18539000074294493,0.1468157629736265,0.8873362441160584,0.5937508408578326,0.2389641640126498,True
4230,0.34462563209263775,0.26765852928565226,0.22431424899067265,0.16340158963103735,0.8862760997511492,0.5976110948070581,0.24786130096814946,True
